Add Date,Ex-factory,Client Code,Client,Trim Size,Format,PP,Signature,Illustration,Binding Cat.,Binding,Job Amount,Invoiced Amount,Cost Price,Job Qty,Fold,Bind,Lam?,Foil?,UV?,Emboss?,Lam,Foil,Emboss,Spot UV,Text Stock Code 
27/04/2015 11:48,27/04/2015,clientA,Australia Pty Ltd,233x154,C,368,368pp,N,PB,PERFECT,0,228.12,989.08,500,N/A ,N/A ,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBSH-0980-065
27/04/2015 13:22,27/04/2015,clientB,AU,198x128,B,304,"288pp, 16pp",N,PB,PERFECT,"5,196.00","5,261.52","5,053.89","4,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
27/04/2015 16:04,27/04/2015,clientB,AU,198x128,B,544,544pp,N,PB,PERFECT,"4,485.50","4,623.04","3,110.21","1,500",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
28/04/2015 8:19,28/04/2015,ABCD,ABCD Pty Ltd,210x135,B+,304,304pp,N,PB,PERFECT,"3,370.00","3,370.00","1,631.89",800,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
28/04/2015 12:28,28/04/2015,clientA,Australia Pty Ltd,233x154,C,368,368pp,N,PB,PERFECT,803,873,645.47,200,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
28/04/2015 13:07,28/04/2015,clientA,Australia Pty Ltd,233x154,C,320,320pp,N,PB,PERFECT,854,854,715.43,200,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
28/04/2015 15:34,28/04/2015,clientA,Australia Pty Ltd,233x154,C,384,384pp,N,PB,PERFECT,"1,006.00","1,006.00",747.33,200,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
29/04/2015 11:50,29/04/2015,clientA,Australia Pty Ltd,198x129,B,320,320pp,N,PB,PERFECT,"1,800.00","1,800.00","1,128.65","1,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
29/04/2015 12:07,29/04/2015,clientA,Australia Pty Ltd,198x129,B,512,512pp,N,PB,PERFECT,924,924,630.21,300,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
29/04/2015 12:18,29/04/2015,clientB,AU,198x128,B,392,"288pp, 72pp, 32pp",N,PB,PERFECT,"4,219.00","4,283.53","3,649.61","2,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
29/04/2015 12:26,29/04/2015,clientA,Australia Pty Ltd,198x129,B,128,128pp,N,PB,PERFECT,479,479,417.37,300,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-055
29/04/2015 13:40,29/04/2015,clientA,Australia Pty Ltd,198x128,B,640,640pp,N,PB,PERFECT,"1,080.00","1,080.00",797.9,300,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
29/04/2015 15:13,29/04/2015,clientA,Australia Pty Ltd,198x129,B,400,400pp,N,PB,PERFECT,"2,822.00","2,822.00","2,462.91","1,000",N/A ,N/A ,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBO-0980-050
29/04/2015 15:22,29/04/2015,ABCD,ABCD Pty Ltd,234x153,C,304,"5 x 48pp, 1 x 32pp, 2x16pp",Y,PB,PERFECT,"8,650.00","8,966.50","6,485.78","3,000",Done,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
30/04/2015 9:10,30/04/2015,clientA,Australia Pty Ltd,178x111,A,480,480pp,N,PB,PERFECT,707,707,659.87,250,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
30/04/2015 10:00,30/04/2015,clientB,AU,198x128,B,108,"72pp, 36pp",N,PB,PERFECT,"2,631.00","2,664.91","1,923.86","3,500",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0855-065
30/04/2015 10:43,30/04/2015,clientA,Australia Pty Ltd,198x129,B,336,336pp,N,PB,PERFECT,807,807,575.13,300,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
30/04/2015 12:46,30/04/2015,clientA,Australia Pty Ltd,178x111,A,544,544pp,N,PB,PERFECT,860,860,698.17,300,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
30/04/2015 14:49,30/04/2015,clientA,Australia Pty Ltd,198x129,B,408,408pp,N,PB,PERFECT,404,404,371.6,100,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
4/05/2015 13:50,4/05/2015,clientB,AU,198x128,B,368,368pp,N,PB,PERFECT,"1,907.00","1,963.78","1,236.79","1,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
5/05/2015 14:56,5/05/2015,clientB,AU,198x128,B,336,"288pp, 48pp",N,PB,PERFECT,"5,048.00","5,181.12","4,697.74","5,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
5/05/2015 15:58,5/05/2015,clientB,AU,198x128,B,588,"480pp, 72pp, 36pp",N,PB,PERFECT,"7,658.00","7,687.96","6,125.46","2,500",N/A ,N/A ,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBSH-1140-065
5/05/2015 16:53,5/05/2015,clientA,Australia Pty Ltd,233x154,C,312,312pp,N,PB,PERFECT,6.54,96.96,597.91,300,N/A ,N/A ,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBSH-0980-065
6/05/2015 12:25,6/05/2015,clientB,AU,198x128,B,400,"384pp, 16pp",N,PB,PERFECT,"5,767.00","5,859.96","5,351.22","5,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
6/05/2015 13:26,6/05/2015,clientA,Australia Pty Ltd,178x111,A,512,512pp,N,PB,PERFECT,730,730,"5,148.76",300,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
6/05/2015 13:47,6/05/2015,clientA,Australia Pty Ltd,198x129,AB,408,408pp,N,PB,PERFECT,626,626,542.02,200,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-055
6/05/2015 14:04,6/05/2015,clientA,Australia Pty Ltd,178x111,AB,256,256pp,N,PB,PERFECT,296,296,526.26,100,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
7/05/2015 6:15,7/05/2015,clientA,Australia Pty Ltd,198x129,B,264,264pp,N,PB,PERFECT,643,643,441.79,300,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-055
7/05/2015 6:31,7/05/2015,clientA,Australia Pty Ltd,198x129,B,208,208pp,N,PB,PERFECT,570,570,413.53,300,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-055
7/05/2015 6:45,7/05/2015,clientA,Australia Pty Ltd,198x129,B,544,544pp,N,PB,PERFECT,"1,666.00","1,666.00","1,351.29",500,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
7/05/2015 6:59,7/05/2015,clientA,Australia Pty Ltd,198x129,B,272,272pp,N,PB,PERFECT,906,906,651.96,500,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
7/05/2015 7:20,7/05/2015,clientA,Australia Pty Ltd,198x129,B,528,528pp,N,PB,PERFECT,"8,186.01","8,582.20","4,682.26","3,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
7/05/2015 8:16,7/05/2015,clientA,Australia Pty Ltd,198x129,B,464,"384pp, 64pp, 1 x 16pp",Y,PB,PERFECT,"7,118.00","7,491.00","4,274.75","2,000",Done,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-1140-050
7/05/2015 8:56,7/05/2015,clientA,Australia Pty Ltd,233x154,C,328,328,N,PB,PERFECT,6.54,37.2,243.75,72,N/A ,Done,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBOW-0320-073
7/05/2015 10:44,7/05/2015,clientA,Australia Pty Ltd,198x129,B,352,"288pp, 48, 16pp",Y,PB,PERFECT,"9,035.00","9,464.30","4,704.52","3,000",Done,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-055
7/05/2015 11:47,7/05/2015,clientA,Australia Pty Ltd,198x129,B,144,144pp,N,PB,PERFECT,"7,167.00","7,344.00","4,127.64","7,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-055
7/05/2015 12:14,7/05/2015,clientA,Australia Pty Ltd,198x129,B,152,"72pp, 48pp, 32pp",N,PB,PERFECT,"7,496.02","7,623.96","4,626.21","7,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-055
7/05/2015 12:42,7/05/2015,clientA,Australia Pty Ltd,198x129,B,180,"144pp, 36pp",N,PB,PERFECT,"7,133.00","7,314.10","3,962.92","6,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0855-055
7/05/2015 15:10,7/05/2015,clientA,Australia Pty Ltd,233x154,C,272,272pp,N,PB,PERFECT,0,89,517.1,250,N/A ,N/A ,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBSH-0980-065
8/05/2015 7:08,8/05/2015,clientA,Australia Pty Ltd,198x129,B,160,160pp,N,PB,PERFECT,"1,220.00","1,220.00",687.41,800,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-055
11/05/2015 7:51,11/05/2015,clientA,Australia Pty Ltd,178x111,A,320,320pp,N,PB,PERFECT,"1,160.50","1,160.50",856.94,750,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-055
11/05/2015 10:37,11/05/2015,clientA,Australia Pty Ltd,234x153,C,352,352pp,N,PB,PERFECT,"3,461.00","3,461.00","2,383.69","1,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
12/05/2015 11:24,12/05/2015,clientB,AU,198x128,B,400,400pp,N,PB,PERFECT,"2,033.00","2,072.38","1,305.78","1,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
13/05/2015 12:00,13/05/2015,clientB,AU,198x128,B,528,"480pp, 48pp",N,PB,PERFECT,"5,958.00","6,058.16","5,300.42","3,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
13/05/2015 15:28,13/05/2015,clientB,AU,198x128,B,328,328pp,N,PB,PERFECT,"2,497.00","2,612.50","1,615.92","1,500",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
13/05/2015 16:42,13/05/2015,clientB,AU,198x128,B,416,"384pp, 32pp",N,PB,PERFECT,"4,362.00","4,446.27","4,015.13","3,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
14/05/2015 7:03,14/05/2015,clientA,Australia Pty Ltd,198x129,B,480,480pp,N,PB,PERFECT,"1,507.00","1,507.00","1,197.96",400,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBO-0980-050
14/05/2015 8:12,14/05/2015,clientA,Australia Pty Ltd,233x154,C,336,336pp,N,PB,PERFECT,"7,994.00","8,196.20","5,408.08","3,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBOW-0980-073
14/05/2015 11:13,14/05/2015,clientA,Australia Pty Ltd,233x154,C,352,"336pp, 1 x 16pp",Y,PB,PERFECT,"1,937.00","1,937.00","1,523.46",300,N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBOW-0980-073
15/05/2015 15:56,15/05/2015,clientA,Australia Pty Ltd,233x154,C,336,336pp,N,PB,PERFECT,"7,542.50","7,754.31","4,451.79","2,500",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
18/05/2015 8:27,18/05/2015,clientA,Australia Pty Ltd,198x129,B,448,448pp,N,PB,PERFECT,"7,646.00","7,808.24","4,863.36","4,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
18/05/2015 9:28,18/05/2015,clientA,Australia Pty Ltd,198x129,B,408,408pp,N,PB,PERFECT,"10,760.00","11,035.76","7,806.19","7,500",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
18/05/2015 10:39,18/05/2015,clientA,Australia Pty Ltd,233x154,C,240,240pp,N,PB,PERFECT,"7,568.00","7,697.94","5,193.35","4,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
18/05/2015 10:50,18/05/2015,clientB,AU,198x128,B,636,"384pp, 216pp, 36pp",N,PB,PERFECT,"7,320.00","7,461.60","5,566.21","2,000",N/A ,Done,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBSH-1140-065
18/05/2015 13:26,18/05/2015,clientB,AU,198x128,B,328,328pp,N,PB,PERFECT,"1,750.00","1,822.00","1,196.15","1,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
18/05/2015 17:14,18/05/2015,clientA,Australia Pty Ltd,233x154,C,544,"528, 16pp",N,PB,PERFECT,"28,591.00","29,198.24","20,668.55","10,000",N/A ,Done,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBSH-0980-065
18/05/2015 18:12,18/05/2015,clientA,Australia Pty Ltd,233x154,C,336,336pp,N,PB,PERFECT,"11,345.00","11,433.90","9,690.89","5,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBOW-0980-073
19/05/2015 10:24,19/05/2015,clientB,AU,198x128,B,272,"96pp, 144pp, 32pp",N,PB,PERFECT,"5,697.00","5,827.52","5,715.10","6,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0855-055
19/05/2015 11:36,19/05/2015,clientA,Australia Pty Ltd,198x129,B,144,144pp,N,PB,PERFECT,306,306,344.62,100,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-055
19/05/2015 11:50,19/05/2015,clientA,Australia Pty Ltd,198x129,B,408,408pp,N,PB,PERFECT,404,404,418.79,100,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
19/05/2015 12:10,19/05/2015,clientA,Australia Pty Ltd,198x129,B,240,240pp,N,PB,PERFECT,838,838,568.79,500,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
19/05/2015 12:35,19/05/2015,clientA,Australia Pty Ltd,198x129,B,128,128pp,N,PB,PERFECT,303,303,332.09,100,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-055
19/05/2015 14:01,19/05/2015,clientA,Australia Pty Ltd,198x129,B,432,432pp,N,PB,PERFECT,"2,760.00","2,871.55","1,997.98","1,000",N/A ,N/A ,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBO-0980-050
19/05/2015 14:31,19/05/2015,clientA,Australia Pty Ltd,198x129,B,592,592pp,N,PB,PERFECT,478,478,430.9,100,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
19/05/2015 14:44,19/05/2015,clientB,AU,198x128,B,392,392pp,N,PB,PERFECT,"2,317.00","2,408.25","1,725.19","1,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
19/05/2015 14:47,19/05/2015,clientA,Australia Pty Ltd,198x129,B,416,"384pp, 32pp",N,PB,PERFECT,"16,966.00","17,191.57","12,271.42","15,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-1140-050
19/05/2015 15:31,19/05/2015,clientA,Australia Pty Ltd,198x129,B,344,"328pp, 1 x 16pp",Y,PB,PERFECT,"1,216.00","1,216.00",965.46,250,N/A ,Done,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBSH-0980-055
19/05/2015 15:32,19/05/2015,clientB,AU,198x128,B,304,304pp,N,PB,PERFECT,"2,362.00","2,449.42","1,527.63","1,500",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
20/05/2015 7:33,20/05/2015,clientA,Australia Pty Ltd,233x154,C,432,"384, 16pp, 2 x 16pp",Y,HB,CASEPERF,"78,501.06","80,199.50","63,082.64","22,000",Done,Done,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBOW-0980-073
20/05/2015 7:58,20/05/2015,clientA,Australia Pty Ltd,234x153,C,352,352pp,N,PB,PERFECT,"2,111.00","2,111.00","1,788.47",500,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
20/05/2015 8:25,20/05/2015,clientA,Australia Pty Ltd,233x154,C,384,384pp,N,PB,PERFECT,"1,006.00","1,006.00",688.91,200,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
20/05/2015 8:49,20/05/2015,clientA,Australia Pty Ltd,198x129,B,480,480pp,N,PB,PERFECT,"1,332.00","1,332.00",856.59,500,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
20/05/2015 9:10,20/05/2015,clientA,Australia Pty Ltd,198x129,B,432,432pp,N,PB,PERFECT,"1,237.00","1,237.00",812.69,500,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
20/05/2015 10:00,20/05/2015,clientA,Australia Pty Ltd,178x111,A,208,208pp,N,PB,PERFECT,"1,574.00","1,629.20","1,094.24","1,500",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-055
20/05/2015 13:56,20/05/2015,clientA,Australia Pty Ltd,233x154,C,384,384pp,N,PB,PERFECT,"6,767.00","7,002.37","4,050.28","2,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
20/05/2015 14:36,20/05/2015,clientA,Australia Pty Ltd,198x129,B,552,"544pp, 1 x 8pp",Y,PB,PERFECT,835,835,626.32,200,Done,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
20/05/2015 14:59,20/05/2015,clientA,Australia Pty Ltd,233x154,C,272,272pp,N,PB,PERFECT,"9,775.00","9,914.71","6,838.19","5,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
21/05/2015 7:21,21/05/2015,clientA,Australia Pty Ltd,233x154,C,408,408pp,N,PB,PERFECT,0,127,667.06,260,N/A ,N/A ,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBSH-0980-065
21/05/2015 8:17,21/05/2015,clientA,Australia Pty Ltd,198x129,B,328,328pp,N,PB,PERFECT,"1,021.00","1,021.00",726.91,500,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
21/05/2015 9:11,21/05/2015,clientB,AU,198x128,B,304,"288pp, 16pp",N,PB,PERFECT,"4,717.00","4,758.75","4,011.76","4,500",N/A ,Done,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBSH-1140-065
21/05/2015 9:49,21/05/2015,clientB,AU,198x128,B,112,"96pp, 16pp",N,PB,PERFECT,"2,293.00","2,323.13","2,443","4,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
21/05/2015 10:22,21/05/2015,clientB,AU,198x128,B,112,"96p, 16pp",N,PB,PERFECT,"2,293.00","2,327.43","2,457.32","4,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
21/05/2015 12:35,21/05/2015,clientA,Australia Pty Ltd,229x150,C,424,"For freight, 8 pp",N,PB,PERFECT,"21,570.00","20,940.91","11,821.32","6,000",N/A ,N/A ,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBOW-0320-073
21/05/2015 14:10,21/05/2015,clientA,Australia Pty Ltd,152x152,A,176,176pp,N,PB,PERFECT,"2,054.00","2,054.00","1,152.64","1,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
22/05/2015 15:55,22/05/2015,clientB,AU,198x128,B,360,"288pp, 72pp",N,PB,PERFECT,"3,154.00","3,216.28","2,806.05","2,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
25/05/2015 8:45,25/05/2015,clientB,AU,198x128,B,400,400pp,N,PB,PERFECT,"2,928.00","3,062.25","1,877.64","1,500",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
25/05/2015 9:48,25/05/2015,clientB,AU,160x128,B,276,"96pp, 144pp, 36pp",N,PB,PERFECT,"5,080.00","5,143.18","3,382.47","2,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,PUBLIM-0855-100
25/05/2015 14:55,25/05/2015,ABCD,ABCD Pty Ltd,210x137,B+,96,96 pp,N,PB,PERFECT,260,260,145.42,50,N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBOW-0320-073
26/05/2015 6:54,26/05/2015,clientB,AU,198x128,B,280,"192pp, 72pp, 16pp",N,PB,PERFECT,"5,305.00","5,434.60","4,571.67","5,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
26/05/2015 8:39,26/05/2015,clientA,Australia Pty Ltd,233x154,C,304,304pp,N,PB,PERFECT,394.24,51.83,427.24,110,N/A ,N/A ,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBSH-0980-065
26/05/2015 9:35,26/05/2015,clientA,Australia Pty Ltd,233x154,C,288,"272pp, 1 x 16pp",Y,PB,PERFECT,"3,717.00","3,717.00","2,246.38",750,N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBOW-0980-073
26/05/2015 11:13,26/05/2015,clientA,Australia Pty Ltd,233x154,C,368,368pp,N,PB,PERFECT,"1,966.00","1,966.00","1,577.56",500,N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
26/05/2015 13:33,26/05/2015,clientA,Australia Pty Ltd,233x154,C,544,544pp,N,PB,PERFECT,"14,890.00","15,321.89","11,528.61","4,500",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBOW-0980-073
26/05/2015 16:11,26/05/2015,clientB,AU,198x128,B,288,288pp,N,PB,PERFECT,"3,058.00","3,130.07","2,539.74","3,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
26/05/2015 17:24,26/05/2015,clientB,AU,198x128,B,368,368pp,N,PB,PERFECT,"2,742.00","2,745.34","1,721.64","1,500",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-065
27/05/2015 8:43,27/05/2015,clientB,AU,198x128,B,240,"192pp, 48pp",N,PB,PERFECT,"3,376.00","3,448.53","3,116.96","4,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
27/05/2015 12:45,27/05/2015,clientA,Australia Pty Ltd,198x129,B,216,216pp,N,PB,PERFECT,"7,286.00","7,519.75","4,065.73","5,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-055
27/05/2015 12:58,27/05/2015,clientB,AU,198x128,B,408,"288pp, 72pp, 48pp",N,PB,PERFECT,"5,118.00","5,265.83","4,743.16","4,000",N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-1140-065
27/05/2015 14:03,27/05/2015,clientA,Australia Pty Ltd,198x129,B,304,304pp,N,PB,PERFECT,"5,334.00","5,502.50","3,264.57","3,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBSH-0980-055
27/05/2015 14:55,27/05/2015,clientA,Australia Pty Ltd,198x129,B,408,408pp,N,PB,PERFECT,"4,154.00","4,353.50","2,421.54","2,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
27/05/2015 15:24,27/05/2015,clientA,Australia Pty Ltd,233x154,C,208,208pp,N,PB,PERFECT,"2,562.00","2,562.00","1,588.64","1,000",N/A ,N/A ,FALSE,FALSE,FALSE,FALSE,N/A ,N/A ,N/A ,N/A ,NORBOW-0980-073
27/05/2015 15:44,27/05/2015,clientA,Australia Pty Ltd,233x154,C,264,"256pp, 1 x 8pp",Y,PB,PERFECT,"2,501.00","2,501.00","1,700.55",750,N/A ,Done,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBOW-0980-073
27/05/2015 16:13,27/05/2015,clientA,Australia Pty Ltd,198x129,B,384,384pp,N,PB,PERFECT,"3,955.00","4,144.50","2,305.37","2,000",N/A ,N/A ,TRUE,FALSE,FALSE,FALSE,Done,N/A ,N/A ,N/A ,NORBO-0980-050
